index	renderer	cache_key	raw_bytes	consumed_bytes	width	height	row_bytes	mask_bytes	sha256	mask_file
16	0x4ab998	0xabb0	b0ab00	2	20	20	3	60	60ed42f22558c901d7f85b6f5ca698af43e0ee2cec4c899a3fcda3f36788965c	masks/glyph-000016-20x20-key-ABB0.bin
17	0x4c9a28	0x0043	430000	1	16	16	2	32	26dd66c97dd2a1a96e7c7c02d2ae9f94a8ad20a6abdf2a831724164251a53880	masks/glyph-000017-16x16-key-0043.bin
18	0x4c9a28	0xd0ba	bad000	2	16	16	2	32	80798acb25609260a58dfd11d4078599198d4bbbf6fd1c0fccb64f419147397a	masks/glyph-000018-16x16-key-D0BA.bin
19	0x4c9a28	0x0020	200000	1	16	16	2	32	66687aadf862bd776c8fc18b8e9f8e20089714856ee233b3902a591d0d5f2925	masks/glyph-000019-16x16-key-0020.bin
20	0x4c9a28	0x002c	2c0000	1	16	16	2	32	f6e36e391e453db0e320dcd48ca290781551d126cce29a268fa0aa89fa3a474e	masks/glyph-000020-16x16-key-002C.bin
21	0x4c9a28	0xddbb	bbdd00	2	16	16	2	32	67e18e6586c8df8335d77e92854724cc527c8cdf5bbab702fa5d577071b90ed1	masks/glyph-000021-16x16-key-DDBB.bin
22	0x4c9a28	0x6ead	ad6e00	2	16	16	2	32	ca440a8c3128276e3bdcf555b5916bd3ef24abce5cfe25c75972228883137281	masks/glyph-000022-16x16-key-6EAD.bin
23	0x4c9a28	0x0036	360000	1	16	16	2	32	0b020da86fab47c9d07947cfdd4eb90c6344c96ca126076be653f4c34e3d6d38	masks/glyph-000023-16x16-key-0036.bin
24	0x4c9a28	0x0030	300000	1	16	16	2	32	c8b2f2fe598580fe40f002e7e84d9e5885653968551f22e60b4d0e472b73a802	masks/glyph-000024-16x16-key-0030.bin
25	0x4c9a28	0x004d	4d0000	1	16	16	2	32	5aaecb7297005f5ac9626543c91387b2a20852ece22362d316ac1194af5b32bc	masks/glyph-000025-16x16-key-004D.bin
26	0x4c9a28	0x0042	420000	1	16	16	2	32	6036fa6091b66a9ce03415ea2f59164c2d2496a1a041a59fb862b5623517370f	masks/glyph-000026-16x16-key-0042.bin
27	0x4c9a28	0x43b9	b94300	2	16	16	2	32	a86adbb30d0e2cb6e5f90cea08d596ae44806d4587af2334dc41fcf613b5e410	masks/glyph-000027-16x16-key-43B9.bin
28	0x4c9a28	0xb8c0	c0b800	2	16	16	2	32	d3c3e952092c544b7e11580f5d5f8f2bcfa535e33c126fff4aa4f13937c93684	masks/glyph-000028-16x16-key-B8C0.bin
29	0x4c9a28	0xc4ae	aec400	2	16	16	2	32	f36d5add1322663e23148a6bb1b5a7b2b36c4fb115d2492c51d466c9fc60280e	masks/glyph-000029-16x16-key-C4AE.bin
30	0x4c9a28	0x47aa	aa4700	2	16	16	2	32	50d7ca04cd343efb6d85ec2dd2bfbcfa924b2808ba7fcc99c56e18e6956e584b	masks/glyph-000030-16x16-key-47AA.bin
31	0x4c9a28	0x7db6	b67d00	2	16	16	2	32	a33edd79574ac350ef6356582d2ad89295db632c3cd76e5c22a4b78cb760b829	masks/glyph-000031-16x16-key-7DB6.bin
32	0x4c9a28	0xb3b6	b6b300	2	16	16	2	32	8c567e2bc9091b6ba6665e0a1ee9202784c4351a05604e6864d57c95d8910baf	masks/glyph-000032-16x16-key-B3B6.bin
33	0x4c9a28	0x4da9	a94d00	2	16	16	2	32	82a61ddef8c20a526a9fdca44ddf6e9505a9ec44b22dcba61e0d21920bd079ef	masks/glyph-000033-16x16-key-4DA9.bin
34	0x4c9a28	0x73a4	a47300	2	16	16	2	32	b805812037430c98ce7dab80fd0eeb8b08ce794340cc250ec580eb45d1c20fa6	masks/glyph-000034-16x16-key-73A4.bin
35	0x4c9a28	0xbaaa	aaba00	2	16	16	2	32	a575cc63a6748312e6a0fbdfa6d6c4a47b03b90cc15948c59af5e4bd98c69f7d	masks/glyph-000035-16x16-key-BAAA.bin
36	0x4c9a28	0xbca9	a9bc00	2	16	16	2	32	1a121753dcbb1f4ff1f907a5853508294e294b4f6b5d0c00a1f33d92e13349d2	masks/glyph-000036-16x16-key-BCA9.bin
37	0x4c9a28	0xddba	badd00	2	16	16	2	32	3216dade13b1bbd7ff68583f4ecc18a33720711a6fd14e6d9bacf8e036b100ba	masks/glyph-000037-16x16-key-DDBA.bin
38	0x4c9a28	0x41be	be4100	2	16	16	2	32	1974091c409fcd6dce35706c9f010632fdfea724bee2cd9cb367973dcc756f6b	masks/glyph-000038-16x16-key-41BE.bin
39	0x4c9a28	0xa4a4	a4a400	2	16	16	2	32	07554d9513340cd9abd865df96325ab93a553ee91fe6cd3e1381c1b0da5df77f	masks/glyph-000039-16x16-key-A4A4.bin
